
<!-- saved from url=(0066)http://72.14.190.127:5984/am/_design/crunch/_list/csv/event_counts -->
<html><head><meta http-equiv="Content-Type" content="text/html; charset=UTF-8"></head><body>doi	pubDate	journal	f1000Factor	backtweetsCount	deliciousCount	facebookShareCount	facebookLikeCount	facebookCommentCount	facebookClickCount	mendeleyReadersCount	almBlogsCount	pdfDownloadsCount	xmlDownloadsCount	htmlDownloadsCount	almCiteULikeCount	almScopusCount	almPubMedCount	almCrossRefCount	plosCommentCount	plosCommentResponsesCount	wikipediaCites
10.1371/journal.pmed.0030398	2006-09-05T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	677	27	4495	0	1	0	1	0	0	0
10.1371/journal.pmed.0030399	2006-10-24T00:00:00+00:00	pmed	false	0	2	0	0	0	0	4	0	2367	94	7950	1	10	2	3	1	0	1
10.1371/journal.pmed.0030400	2006-10-17T00:00:00+00:00	pmed	false	0	0	0	0	0	0	1	0	824	24	3096	0	14	3	5	0	0	0
10.1371/journal.pmed.0030401	2006-09-12T00:00:00+00:00	pmed	false	0	1	0	0	0	0	5	2	3267	74	12173	0	39	13	13	4	0	1
10.1371/journal.pmed.0030402	2006-10-17T00:00:00+00:00	pmed	false	0	0	0	0	0	0	7	0	1030	31	4525	0	30	2	21	0	0	0
10.1371/journal.pmed.0030403	2006-10-31T00:00:00+00:00	pmed	false	0	0	0	0	0	0	4	0	1122	28	2455	2	84	41	23	0	0	0
10.1371/journal.pmed.0030404	2006-10-17T00:00:00+00:00	pmed	false	0	0	0	0	0	0	4	0	760	22	2849	0	5	1	3	0	0	0
10.1371/journal.pmed.0030405	2006-10-24T00:00:00+00:00	pmed	false	0	0	1	0	0	0	2	0	1216	31	3741	0	6	1	1	0	0	1
10.1371/journal.pmed.0030406	2006-09-26T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	103	15	381	0	0	1	0	0	0	0
10.1371/journal.pmed.0030407	2006-09-26T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	45	15	509	0	0	0	0	0	0	0
10.1371/journal.pmed.0030408	2006-09-26T00:00:00+00:00	pmed	false	0	0	0	0	0	0	2	0	267	21	1001	0	0	1	0	0	0	0
10.1371/journal.pmed.0030410	2006-09-26T00:00:00+00:00	pmed	false	0	0	0	0	0	0	1	0	143	15	620	0	0	0	0	0	0	2
10.1371/journal.pmed.0030411	2006-09-26T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	155	15	397	0	0	2	0	0	0	0
10.1371/journal.pmed.0030412	2006-09-26T00:00:00+00:00	pmed	false	0	0	1	0	0	0	2	0	175	19	626	0	0	0	0	1	0	0
10.1371/journal.pmed.0030413	2006-09-26T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	198	14	643	0	0	1	0	0	0	0
10.1371/journal.pmed.0030414	2006-09-26T00:00:00+00:00	pmed	false	0	0	0	0	0	0	1	0	45	15	323	0	0	0	0	0	0	0
10.1371/journal.pmed.0030415	2006-09-26T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	40	14	219	0	0	0	0	0	0	0
10.1371/journal.pmed.0030416	2006-09-26T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	257	17	1242	0	1	0	1	0	0	0
10.1371/journal.pmed.0030417	2006-10-10T00:00:00+00:00	pmed	false	0	0	0	0	0	0	5	0	1667	49	6222	0	48	17	16	3	0	0
10.1371/journal.pmed.0030419	2006-10-24T00:00:00+00:00	pmed	false	0	0	1	0	0	0	2	0	1963	57	5872	0	4	0	0	1	0	0
10.1371/journal.pmed.0030420	2006-10-03T00:00:00+00:00	pmed	false	0	0	0	0	0	0	3	0	1998	68	6005	7	89	24	28	0	0	0
10.1371/journal.pmed.0030421	2006-10-24T00:00:00+00:00	pmed	false	0	0	0	0	0	0	5	0	1075	65	9085	0	22	6	3	0	0	0
10.1371/journal.pmed.0030422	2006-10-31T00:00:00+00:00	pmed	false	0	0	0	0	0	0	6	0	725	30	2449	2	33	9	10	0	0	0
10.1371/journal.pmed.0030423	2006-10-24T00:00:00+00:00	pmed	false	0	1	0	0	0	0	4	0	1496	32	3976	0	1	0	0	0	0	0
10.1371/journal.pmed.0030424	2006-10-17T00:00:00+00:00	pmed	false	0	0	0	0	0	0	1	0	852	25	3358	0	4	1	0	0	0	0
10.1371/journal.pmed.0030425	2006-10-31T00:00:00+00:00	pmed	false	0	1	0	0	0	0	4	0	919	31	2859	3	18	2	5	0	0	0
10.1371/journal.pmed.0030426	2006-10-03T00:00:00+00:00	pmed	false	0	0	0	0	0	0	5	0	1774	45	5164	1	7	1	3	0	0	0
10.1371/journal.pmed.0030427	2006-11-07T00:00:00+00:00	pmed	6	0	0	0	0	0	0	2	0	1009	41	3981	1	14	6	4	0	0	0
10.1371/journal.pmed.0030428	2006-11-07T00:00:00+00:00	pmed	false	0	0	0	0	0	0	6	0	1757	63	5781	0	44	12	17	0	0	3
10.1371/journal.pmed.0030429	2006-10-31T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	35	19	212	0	0	0	0	0	0	0
10.1371/journal.pmed.0030430	2006-10-31T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	458	20	1613	1	2	0	2	0	0	0
10.1371/journal.pmed.0030431	2006-10-31T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	393	24	2489	0	41	5	25	1	0	0
10.1371/journal.pmed.0030432	2006-10-31T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	219	16	855	0	3	1	0	0	0	0
10.1371/journal.pmed.0030433	2006-11-07T00:00:00+00:00	pmed	false	0	0	0	0	0	0	4	0	792	44	4375	0	13	2	5	0	0	0
10.1371/journal.pmed.0030434	2006-11-14T00:00:00+00:00	pmed	false	0	0	0	0	0	0	1	0	454	22	1747	0	3	0	1	0	0	0
10.1371/journal.pmed.0030435	2006-10-31T00:00:00+00:00	pmed	false	0	0	0	0	0	0	3	0	1098	39	4398	0	11	6	0	5	0	0
10.1371/journal.pmed.0030436	2006-10-17T00:00:00+00:00	pmed	false	0	0	0	0	0	0	3	0	1698	45	6918	0	23	10	2	1	0	0
10.1371/journal.pmed.0030437	2006-11-14T00:00:00+00:00	pmed	false	0	0	3	0	9	0	6	0	1909	59	7350	0	23	4	11	0	0	3
10.1371/journal.pmed.0030438	2006-11-21T00:00:00+00:00	pmed	false	0	0	0	0	0	0	7	0	2425	66	7512	0	90	31	37	3	0	0
10.1371/journal.pmed.0030439	2006-10-24T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	894	39	4750	0	5	2	3	0	0	0
10.1371/journal.pmed.0030440	2006-10-31T00:00:00+00:00	pmed	false	0	0	0	0	0	0	2	0	305	18	1358	0	1	0	0	0	0	0
10.1371/journal.pmed.0030441	2006-11-21T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	484	26	1830	0	32	17	13	0	0	0
10.1371/journal.pmed.0030442	2006-11-28T00:00:00+00:00	pmed	false	1	1	2	0	0	0	44	1	22592	369	36004	3	520	134	166	0	0	3
10.1371/journal.pmed.0030443	2006-11-14T00:00:00+00:00	pmed	false	0	0	0	0	0	0	3	0	537	21	1813	0	26	11	11	0	0	0
10.1371/journal.pmed.0030444	2006-11-28T00:00:00+00:00	pmed	6	0	0	0	0	0	0	3	0	506	25	2149	0	20	5	3	0	0	0
10.1371/journal.pmed.0030445	2006-10-24T00:00:00+00:00	pmed	false	0	0	0	0	0	0	2	0	1644	51	6083	0	2	0	1	0	0	1
10.1371/journal.pmed.0030446	2006-11-14T00:00:00+00:00	pmed	false	0	0	0	0	0	0	4	0	598	42	2659	0	27	14	7	1	0	0
10.1371/journal.pmed.0030447	2006-10-31T00:00:00+00:00	pmed	false	0	0	0	0	0	0	2	0	22	18	219	0	0	0	0	0	0	0
10.1371/journal.pmed.0030448	2006-10-24T00:00:00+00:00	pmed	false	0	0	1	0	0	0	2	0	1889	81	8423	0	20	5	9	0	0	0
10.1371/journal.pmed.0030449	2006-10-24T00:00:00+00:00	pmed	false	0	0	6	1	8	0	6	0	3404	120	14212	0	40	7	14	1	0	0
10.1371/journal.pmed.0030450	2006-12-19T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	103	22	629	0	1	1	0	0	0	0
10.1371/journal.pmed.0030451	2006-11-07T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	3	1948	64	6609	1	0	6	2	2	0	1
10.1371/journal.pmed.0030452	2006-10-24T00:00:00+00:00	pmed	false	0	0	0	0	0	0	5	0	737	28	4705	1	11	3	4	0	0	0
10.1371/journal.pmed.0030453	2006-12-26T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	222	19	2107	0	0	0	0	0	0	0
10.1371/journal.pmed.0030454	2006-11-07T00:00:00+00:00	pmed	false	0	0	0	0	0	0	3	0	659	22	3494	0	11	1	2	0	0	0
10.1371/journal.pmed.0030455	2006-11-28T00:00:00+00:00	pmed	false	0	0	0	0	0	0	1	1	1146	8	5107	0	0	1	0	0	0	0
10.1371/journal.pmed.0030456	2006-12-05T00:00:00+00:00	pmed	false	0	0	0	0	0	0	4	0	956	33	2923	0	13	8	3	0	0	0
10.1371/journal.pmed.0030457	2006-10-31T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	99	15	317	0	0	0	0	0	0	0
10.1371/journal.pmed.0030458	2006-10-31T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	67	14	352	0	0	0	0	0	0	0
10.1371/journal.pmed.0030459	2006-10-31T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	62	13	461	0	0	2	0	0	0	0
10.1371/journal.pmed.0030460	2006-10-31T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	40	14	321	0	0	0	0	0	0	0
10.1371/journal.pmed.0030461	2006-10-31T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	140	16	555	0	0	0	1	0	0	0
10.1371/journal.pmed.0030462	2006-10-31T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	113	14	667	0	0	0	0	0	0	0
10.1371/journal.pmed.0030463	2006-10-31T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	199	16	884	0	0	2	1	0	0	0
10.1371/journal.pmed.0030464	2006-10-31T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	44	15	297	0	0	0	0	0	0	0
10.1371/journal.pmed.0030466	2006-11-28T00:00:00+00:00	pmed	false	0	0	0	0	0	0	1	0	1474	49	5001	0	86	16	21	0	0	0
10.1371/journal.pmed.0030467	2006-12-26T00:00:00+00:00	pmed	false	0	0	0	0	0	0	9	0	1837	71	5291	1	81	24	34	0	0	0
10.1371/journal.pmed.0030468	2006-10-31T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	59	12	340	0	0	0	1	0	0	0
10.1371/journal.pmed.0030469	2006-10-31T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	92	13	472	0	0	1	0	0	0	0
10.1371/journal.pmed.0030470	2006-10-31T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	40	16	235	0	0	1	0	0	0	0
10.1371/journal.pmed.0030471	2006-10-31T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	86	18	700	0	0	0	0	0	0	0
10.1371/journal.pmed.0030472	2006-10-31T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	114	13	561	0	0	1	0	0	0	0
10.1371/journal.pmed.0030473	2006-12-05T00:00:00+00:00	pmed	false	0	0	0	0	0	0	16	0	1879	79	10226	3	40	32	7	0	0	2
10.1371/journal.pmed.0030474	2006-12-26T00:00:00+00:00	pmed	false	0	0	1	0	0	0	0	0	626	61	8571	0	4	0	2	0	0	0
10.1371/journal.pmed.0030475	2006-12-26T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	322	23	3016	0	0	0	0	0	0	0
10.1371/journal.pmed.0030476	2006-12-19T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	117	24	789	0	4	4	2	1	0	0
10.1371/journal.pmed.0030477	2006-12-19T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	344	37	3910	0	13	9	2	0	0	0
10.1371/journal.pmed.0030478	2006-12-19T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	170	26	1421	0	15	12	1	0	0	0
10.1371/journal.pmed.0030479	2006-12-26T00:00:00+00:00	pmed	false	0	0	0	0	0	0	4	0	726	25	1756	0	6	1	1	0	0	0
10.1371/journal.pmed.0030481	2006-12-12T00:00:00+00:00	pmed	false	0	0	0	0	0	0	2	0	657	24	1800	0	2	0	1	0	0	0
10.1371/journal.pmed.0030482	2006-12-26T00:00:00+00:00	pmed	false	0	0	0	0	0	0	2	0	1291	40	3512	0	5	2	1	0	0	0
10.1371/journal.pmed.0030483	2006-11-21T00:00:00+00:00	pmed	false	0	0	0	0	0	0	1	0	512	25	2509	0	15	1	8	1	0	0
10.1371/journal.pmed.0030484	2006-12-05T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	1257	63	4362	1	0	17	25	1	0	0
10.1371/journal.pmed.0030485	2006-12-19T00:00:00+00:00	pmed	false	0	0	0	0	0	0	6	0	1191	39	3610	1	49	15	29	0	0	0
10.1371/journal.pmed.0030486	2006-12-26T00:00:00+00:00	pmed	false	0	0	0	0	0	0	13	0	2712	93	7219	3	58	16	24	3	1	0
10.1371/journal.pmed.0030487	2006-12-12T00:00:00+00:00	pmed	false	0	0	0	0	0	0	5	1	3418	95	12377	0	63	14	23	1	0	2
10.1371/journal.pmed.0030488	2006-12-12T00:00:00+00:00	pmed	false	0	0	0	0	0	0	2	1	1594	77	5175	0	67	14	17	0	0	0
10.1371/journal.pmed.0030491	2006-12-19T00:00:00+00:00	pmed	6	0	0	0	0	0	0	3	0	1127	40	3116	1	61	18	32	0	0	0
10.1371/journal.pmed.0030492	2006-12-12T00:00:00+00:00	pmed	false	0	0	0	0	0	0	1	0	791	21	2562	0	25	8	9	0	0	0
10.1371/journal.pmed.0030493	2006-12-19T00:00:00+00:00	pmed	false	0	0	0	0	0	0	1	0	671	31	3190	0	15	0	7	0	0	0
10.1371/journal.pmed.0030494	2006-12-26T00:00:00+00:00	pmed	false	0	0	0	0	0	0	2	0	2017	59	10037	0	59	13	8	0	0	0
10.1371/journal.pmed.0030495	2006-12-26T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	420	24	1714	0	9	3	7	0	0	0
10.1371/journal.pmed.0030496	2006-11-28T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	753	38	3349	0	8	2	2	2	0	0
10.1371/journal.pmed.0030497	2006-12-12T00:00:00+00:00	pmed	false	0	0	1	0	0	0	1	0	1026	38	3804	0	1	0	1	0	0	0
10.1371/journal.pmed.0030498	2006-12-19T00:00:00+00:00	pmed	false	0	0	0	0	0	0	8	0	631	26	2069	0	4	1	0	1	0	0
10.1371/journal.pmed.0030499	2006-12-19T00:00:00+00:00	pmed	false	0	0	0	0	0	0	3	0	446	25	2001	0	17	3	7	0	0	0
10.1371/journal.pmed.0030500	2006-12-26T00:00:00+00:00	pmed	false	0	0	0	0	0	0	1	0	826	47	4469	0	19	4	9	0	0	0
10.1371/journal.pmed.0030501	2006-11-28T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	317	40	3740	0	0	1	0	0	0	0
10.1371/journal.pmed.0030502	2006-11-28T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	151	20	804	0	2	0	0	0	0	0
10.1371/journal.pmed.0030503	2006-11-28T00:00:00+00:00	pmed	false	0	0	0	0	0	0	4	0	535	28	1893	0	2	4	3	0	0	0
10.1371/journal.pmed.0030504	2006-11-28T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	87	20	520	0	0	0	0	0	0	0
10.1371/journal.pmed.0030505	2006-11-28T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	49	18	335	0	0	0	4	0	0	0
10.1371/journal.pmed.0030506	2006-11-28T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	119	20	375	0	0	0	0	0	0	0
10.1371/journal.pmed.0030507	2006-11-28T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	112	16	435	0	0	0	0	0	0	0
10.1371/journal.pmed.0030508	2006-11-28T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	54	14	305	0	0	0	0	0	0	0
10.1371/journal.pmed.0030509	2006-11-28T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	126	17	507	0	0	1	0	1	0	0
10.1371/journal.pmed.0030510	2006-11-28T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	59	14	348	0	0	0	0	0	0	0
10.1371/journal.pmed.0030511	2006-11-28T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	295	25	1393	0	0	1	1	0	0	0
10.1371/journal.pmed.0030512	2006-11-28T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	489	27	2479	0	2	1	0	1	0	0
10.1371/journal.pmed.0030513	2006-12-26T00:00:00+00:00	pmed	false	0	0	0	0	0	0	3	0	1582	52	5563	0	19	2	5	0	0	0
10.1371/journal.pmed.0030514	2006-11-21T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	1	373	24	2483	0	0	0	1	0	0	0
10.1371/journal.pmed.0030515	2006-12-05T00:00:00+00:00	pmed	false	0	0	0	0	0	0	1	0	475	34	1195	0	3	1	2	0	0	0
10.1371/journal.pmed.0030516	2006-12-12T00:00:00+00:00	pmed	10	0	0	0	0	0	0	6	0	1944	110	9740	0	56	11	27	1	0	1
10.1371/journal.pmed.0030517	2006-12-26T00:00:00+00:00	pmed	false	0	0	0	0	0	0	3	0	1515	72	8421	1	52	21	18	2	0	1
10.1371/journal.pmed.0030520	2006-12-26T00:00:00+00:00	pmed	false	0	0	0	0	0	0	2	0	391	21	1744	0	9	0	3	0	0	0
10.1371/journal.pmed.0030525	2006-12-26T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	371	25	1989	0	34	18	6	0	0	0
10.1371/journal.pmed.0030528	2006-12-26T00:00:00+00:00	pmed	false	0	0	0	0	0	0	4	0	1020	43	5280	0	13	5	5	0	0	1
10.1371/journal.pmed.0030530	2006-12-26T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	1	694	46	2584	0	8	3	2	1	0	0
10.1371/journal.pmed.0030537	2006-12-26T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	87	15	300	0	0	0	0	0	0	0
10.1371/journal.pmed.0030538	2006-12-26T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	272	18	1013	0	0	2	3	0	0	0
10.1371/journal.pmed.0030539	2006-12-26T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	143	15	865	0	0	1	0	0	0	0
10.1371/journal.pmed.0030540	2006-12-26T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	165	15	576	0	0	0	0	0	0	0
10.1371/journal.pmed.0030541	2006-12-26T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	160	16	551	0	0	0	0	0	0	0
10.1371/journal.pmed.0030542	2006-12-26T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	142	18	502	0	0	0	0	0	0	0
10.1371/journal.pmed.0030543	2006-12-26T00:00:00+00:00	pmed	false	0	0	0	0	0	0	4	0	98	19	985	0	0	0	0	0	0	0
10.1371/journal.pmed.0030545	2006-12-26T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	127	21	574	0	0	0	0	0	0	0
10.1371/journal.pmed.0030546	2006-12-26T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	59	15	220	0	0	0	0	0	0	0
10.1371/journal.pmed.0030547	2006-12-26T00:00:00+00:00	pmed	false	0	0	0	0	0	0	1	0	342	21	1151	0	1	0	0	0	0	0
10.1371/journal.pmed.0030549	2006-12-26T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	65	18	915	0	0	0	0	0	0	0
10.1371/journal.pmed.0030550	2006-12-26T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	72	16	302	0	0	0	0	0	0	0
10.1371/journal.pmed.0040001	2007-01-30T00:00:00+00:00	pmed	false	0	0	0	0	0	0	7	0	2160	113	14219	1	10	4	5	0	0	0
10.1371/journal.pmed.0040002	2007-02-13T00:00:00+00:00	pmed	false	0	0	0	0	0	0	12	1	1043	25	4065	0	2	0	1	0	0	0
10.1371/journal.pmed.0040003	2007-01-23T00:00:00+00:00	pmed	false	0	0	1	0	0	0	0	0	1212	56	5718	0	11	4	5	2	0	0
10.1371/journal.pmed.0040005	2007-01-09T00:00:00+00:00	pmed	false	1	4	8	2	2	0	3	1	3818	163	25289	0	42	9	20	0	0	2
10.1371/journal.pmed.0040006	2007-01-09T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	1284	80	6971	0	7	1	4	2	0	0
10.1371/journal.pmed.0040007	2007-01-16T00:00:00+00:00	pmed	6	0	0	0	0	0	0	1	0	699	44	3171	1	13	3	3	0	0	0
10.1371/journal.pmed.0040008	2007-01-30T00:00:00+00:00	pmed	8	0	0	0	0	0	0	3	0	795	33	2404	0	19	4	10	0	0	0
10.1371/journal.pmed.0040009	2007-02-20T00:00:00+00:00	pmed	8	0	0	1	0	0	0	5	0	1928	55	7647	0	53	7	25	0	0	0
10.1371/journal.pmed.0040010	2007-02-27T00:00:00+00:00	pmed	false	0	0	0	0	0	0	1	0	560	29	2997	0	3	1	0	2	0	0
10.1371/journal.pmed.0040011	2007-02-27T00:00:00+00:00	pmed	false	0	0	1	0	0	0	0	0	378	46	4004	0	13	8	3	0	0	0
10.1371/journal.pmed.0040012	2007-02-27T00:00:00+00:00	pmed	false	0	0	0	0	0	0	1	0	484	30	3232	0	0	0	2	0	0	0
10.1371/journal.pmed.0040013	2007-01-23T00:00:00+00:00	pmed	false	0	3	1	0	3	0	35	1	4007	152	15869	0	68	23	26	1	0	0
10.1371/journal.pmed.0040014	2007-01-09T00:00:00+00:00	pmed	false	0	0	0	0	0	0	8	0	977	48	3720	0	48	22	16	0	0	0
10.1371/journal.pmed.0040015	2007-01-23T00:00:00+00:00	pmed	false	0	0	0	0	0	0	9	16	2084	67	7205	1	61	30	11	0	0	0
10.1371/journal.pmed.0040016	2007-01-02T00:00:00+00:00	pmed	8	0	0	0	0	0	0	4	1	687	58	4530	0	30	9	9	0	0	0
10.1371/journal.pmed.0040017	2007-01-16T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	926	48	3677	0	32	12	18	1	0	0
10.1371/journal.pmed.0040018	2007-01-16T00:00:00+00:00	pmed	8	0	0	0	0	0	0	4	0	960	30	3435	1	41	9	14	0	0	0
10.1371/journal.pmed.0040019	2007-01-16T00:00:00+00:00	pmed	false	0	2	0	0	0	0	12	3	2352	91	9512	3	51	15	20	2	0	0
10.1371/journal.pmed.0040020	2007-01-16T00:00:00+00:00	pmed	false	0	0	0	0	0	0	4	0	1827	93	12590	0	56	19	12	1	0	0
10.1371/journal.pmed.0040021	2007-02-06T00:00:00+00:00	pmed	false	0	0	0	0	0	0	4	0	807	45	2487	0	51	17	24	0	0	0
10.1371/journal.pmed.0040022	2007-01-02T00:00:00+00:00	pmed	false	0	0	0	0	0	0	4	0	1303	42	6777	0	30	8	6	1	0	0
10.1371/journal.pmed.0040023	2007-01-30T00:00:00+00:00	pmed	false	0	0	0	0	0	0	5	0	999	53	3782	0	24	10	4	0	0	1
10.1371/journal.pmed.0040024	2007-01-02T00:00:00+00:00	pmed	false	0	0	0	0	0	0	2	0	642	34	2465	0	4	1	1	0	0	0
10.1371/journal.pmed.0040025	2007-01-16T00:00:00+00:00	pmed	false	0	0	0	0	0	0	1	0	553	36	2365	0	0	0	0	0	0	0
10.1371/journal.pmed.0040026	2007-02-27T00:00:00+00:00	pmed	false	0	0	0	0	0	0	17	0	1430	37	3752	1	13	2	5	1	0	0
10.1371/journal.pmed.0040027	2007-03-06T00:00:00+00:00	pmed	false	0	0	0	0	0	0	1	0	1063	25	2909	0	12	2	5	0	0	0
10.1371/journal.pmed.0040028	2007-02-27T00:00:00+00:00	pmed	false	4	3	0	0	0	0	33	1	2968	74	9900	7	0	7	7	1	0	0
10.1371/journal.pmed.0040029	2007-03-06T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	517	34	5325	0	0	0	0	0	0	0
10.1371/journal.pmed.0040030	2007-01-16T00:00:00+00:00	pmed	false	0	1	0	0	0	0	0	0	433	39	1564	0	1	0	2	0	0	0
10.1371/journal.pmed.0040031	2007-02-06T00:00:00+00:00	pmed	false	0	0	0	0	0	0	2	0	673	49	4003	0	3	1	1	0	0	0
10.1371/journal.pmed.0040032	2007-01-30T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	104	19	426	0	0	0	0	0	0	0
10.1371/journal.pmed.0040033	2007-01-30T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	77	19	258	0	0	0	0	0	0	0
10.1371/journal.pmed.0040034	2007-01-16T00:00:00+00:00	pmed	false	0	2	0	0	0	0	1	0	2173	67	6058	0	5	3	2	0	0	0
10.1371/journal.pmed.0040035	2007-03-13T00:00:00+00:00	pmed	false	0	0	0	0	0	0	2	1	941	62	5370	0	5	0	1	0	0	0
10.1371/journal.pmed.0040036	2007-01-16T00:00:00+00:00	pmed	false	0	0	0	0	0	0	6	0	1042	52	3750	0	41	10	13	0	0	0
10.1371/journal.pmed.0040037	2007-02-13T00:00:00+00:00	pmed	false	0	0	0	0	0	0	2	0	736	34	4136	0	17	6	2	1	0	0
10.1371/journal.pmed.0040038	2007-01-30T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	75	17	709	0	2	0	3	0	0	0
10.1371/journal.pmed.0040039	2007-02-13T00:00:00+00:00	pmed	false	0	0	0	0	0	0	8	0	2203	88	6901	0	33	7	15	0	0	0
10.1371/journal.pmed.0040040	2007-01-30T00:00:00+00:00	pmed	false	0	1	0	0	0	0	2	2	1018	54	4009	1	19	5	4	4	0	0
10.1371/journal.pmed.0040041	2007-01-30T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	103	19	581	0	0	0	1	0	0	0
10.1371/journal.pmed.0040042	2007-01-30T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	147	16	510	0	0	0	0	0	0	0
10.1371/journal.pmed.0040043	2007-01-30T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	256	23	854	0	2	2	2	0	0	0
10.1371/journal.pmed.0040044	2007-01-30T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	73	17	373	0	0	0	0	0	0	0
10.1371/journal.pmed.0040045	2007-01-30T00:00:00+00:00	pmed	false	0	0	0	0	0	0	1	0	662	17	2419	0	0	2	2	0	0	0
10.1371/journal.pmed.0040047	2007-02-06T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	625	37	1531	0	4	1	1	0	0	0
10.1371/journal.pmed.0040048	2007-02-13T00:00:00+00:00	pmed	false	0	0	0	0	0	0	2	0	1145	50	3700	0	5	1	1	0	0	0
10.1371/journal.pmed.0040049	2007-02-06T00:00:00+00:00	pmed	false	0	0	0	0	0	0	0	0	433	33	1663	0	0	0	0	1	0	0
10.1371/journal.pmed.0040050	2007-01-23T00:00:00+00:00	pmed	false	0	0	1	0	0	0	21	1	3256	186	23413	0	64	13	23	8	0	1
10.1371/journal.pmed.0040051	2007-01-30T00:00:00+00:00	pmed	false	0	0	0	0	0	0	2	0	156	20	643	0	0	0	0	0	0	0
10.1371/journal.pmed.0040052	2007-01-30T00:00:00+00:00	pmed	false	0	0	0	0	0	0	1	0	127	18	631	0	1	3	0	0	0	0
