DOI	Publication Date	Days Since Aug 2009	PMID	Publication Year	Journal	'Research Article' or 'non-Research Article'?	Article Title	Citations - CrossRef	Citations - PubMed Central	Citations - Scopus	Total HTML Page Views	Total PDF Downloads	Total XML Downloads	Combined Usage (HTML + PDF + XML)	Blog Coverage - Postgenomic	Blog Coverage - Nature Blogs	Blog Coverage - Bloglines	Number of Trackbacks	Social Bookmarking - CiteULike	Social Bookmarking - Connotea	Number of Ratings	Average Rating	Number of Note threads	Number of replies to Notes	Number of Comment threads	Number of replies to Comments	Number of 'Star Ratings' that also include a text comment
10.1371/journal.ppat.0020029	4/14/06	1205		2006	PLoS Pathogens	RA	New Perspectives on Host-Parasite Interplay by Comparative Transcriptomic and Proteomic Analyses of Schistosoma japonicum	12	10	26	3708	1070	50	4828	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020030	4/14/06	1205		2006	PLoS Pathogens	RA	The MogR Transcriptional Repressor Regulates Nonhierarchal Expression of Flagellar Motility Genes and Virulence in Listeria monocytogenes	5	8	0	1553	485	22	2060	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020032	4/14/06	1205		2006	PLoS Pathogens	RA	Prions Adhere to Soil Minerals and Remain Infectious	9	6	0	6049	1606	37	7692	1	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020033	4/28/06	1191		2006	PLoS Pathogens	RA	Foxp3 Represses Retroviral Transcription by Targeting Both NF-ÎºB and CREB Pathways	9	3	20	2276	993	24	3293	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020034	4/28/06	1191		2006	PLoS Pathogens	RA	RNA Interference Analysis of Legionella in Drosophila Cells: Exploitation of Early Secretory Apparatus Dynamics	21	13	20	2006	750	21	2777	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020035	4/28/06	1191		2006	PLoS Pathogens	RA	A Drug-Sensitive Genetic Network Masks Fungi from the Immune System	18	16	51	3089	1285	33	4407	0	0	0	0	1	1	0	0	0	0	0	0	0
10.1371/journal.ppat.0020036	4/28/06	1191		2006	PLoS Pathogens	non RA	The Acetobacteraceae: Extending the Spectrum of Human Pathogens	1	0	0	1543	377	18	1938	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020037	5/19/06	1170		2006	PLoS Pathogens	RA	Effective Control of Chronic Î_-Herpesvirus Infection by Unconventional MHC Class Iaâ€“Independent CD8 T Cells	5	3	2	1066	416	20	1502	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020039	5/12/06	1177		2006	PLoS Pathogens	RA	HIV-1 Vpu Promotes Release and Prevents Endocytosis of Nascent Retrovirus Particles from the Plasma Membrane	22	22	32	3838	1590	35	5463	0	0	0	0	2	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020040	5/19/06	1170		2006	PLoS Pathogens	RA	Effect of DNA Repair Protein Rad18 on Viral Infection	2	6	4	1210	390	14	1614	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020041	5/12/06	1177		2006	PLoS Pathogens	RA	Human Retroviral Host Restriction Factors APOBEC3G and APOBEC3F Localize to mRNA Processing Bodies	10	37	29	2653	1234	25	3912	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020042	5/26/06	1163		2006	PLoS Pathogens	non RA	Crossing the Line: Selection and Evolution of Virulence Traits	8	4	20	6607	2293	40	8940	0	0	0	0	3	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020043	5/19/06	1170		2006	PLoS Pathogens	RA	"The Tripartite Associations between Bacteriophage, Wolbachia, and Arthropods"	13	5	11	2661	938	26	3625	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020044	5/26/06	1163		2006	PLoS Pathogens	non RA	Hostâ€“Pathogen Interactions: A Biological Rendez-Vous of the Infectious Nonself and Danger Models?	2	1	3	3041	1311	21	4373	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020045	5/19/06	1170		2006	PLoS Pathogens	RA	Recruitment of BAD by the Chlamydia trachomatis Vacuole Correlates with Host-Cell Survival	1	5	3	2537	653	22	3212	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020046	5/19/06	1170		2006	PLoS Pathogens	RA	Legionella pneumophila Exploits PI(4)P to Anchor Secreted Effector Proteins to the Replicative Vacuole	16	12	17	2072	791	33	2896	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020047	5/26/06	1163		2006	PLoS Pathogens	RA	Extreme Sequence Divergence but Conserved Ligand-Binding Specificity in Streptococcus pyogenes M Protein	2	1	10	916	424	20	1360	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020048	5/26/06	1163		2006	PLoS Pathogens	RA	Transcriptional Silencing of Multiple Genes in Trophozoites of Entamoeba histolytica	5	4	6	943	378	24	1345	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020049	6/9/06	1149		2006	PLoS Pathogens	RA	CCR5 Is Essential for NK Cell Trafficking and Host Survival following Toxoplasma gondii Infection	10	6	15	1650	655	23	2328	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020050	5/26/06	1163		2006	PLoS Pathogens	RA	The Malarial Host-Targeting Signal Is Conserved in the Irish Potato Famine Pathogen	31	15	56	3770	1316	33	5119	1	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020051	6/2/06	1156		2006	PLoS Pathogens	RA	Envelope Exchange for the Generation of Live-Attenuated Arenavirus Vaccines	1	1	1	1093	396	14	1503	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020053	6/9/06	1149		2006	PLoS Pathogens	RA	Detrimental Contribution of the Toll-Like Receptor (TLR)3 to Influenza A Virusâ€“Induced Acute Pneumonia	22	14	43	2932	1238	33	4203	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020054	6/16/06	1142		2006	PLoS Pathogens	RA	Schistosoma mansoni TGF-Î_ Receptor II: Role in Host Ligand-Induced Regulation of a Schistosome Target Gene	6	6	16	1563	453	24	2040	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020056	6/9/06	1149		2006	PLoS Pathogens	RA	Prevalence of Local Immune Response against Oral Infection in a Drosophila/Pseudomonas Infection Model	13	7	12	1539	551	18	2108	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020057	6/23/06	1135		2006	PLoS Pathogens	RA	A Systematic Map of Genetic Variation in Plasmodium falciparum	9	19	21	3760	1636	43	5439	0	0	0	0	4	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020058	6/23/06	1135		2006	PLoS Pathogens	RA	Antibody-Independent Control of Î_-Herpesvirus Latency via B Cell Induction of Anti-Viral T Cell Responses	5	5	5	905	325	25	1255	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020060	6/23/06	1135		2006	PLoS Pathogens	RA	Retroviral DNA Integration: Viral and Cellular Determinants of Target-Site Selection	21	27	36	2656	1141	27	3824	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020061	6/16/06	1142		2006	PLoS Pathogens	RA	Impact of Bacterial Genetics on the Transmission of Isoniazid-Resistant Mycobacterium tuberculosis	6	8	13	2377	857	29	3263	0	0	0	0	2	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020062	6/30/06	1128		2006	PLoS Pathogens	non RA	The Thymus Is a Common Target Organ in Infectious Diseases	3	3	11	3955	1153	25	5133	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020063	7/7/06	1121		2006	PLoS Pathogens	RA	Critical Role of Bcr1-Dependent Adhesins in C. albicans Biofilm Formation In Vitro and In Vivo	9	16	8	2429	915	26	3370	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020064	6/30/06	1128		2006	PLoS Pathogens	non RA	Correction: A New Bacillus anthracis Found in Wild Chimpanzees and a Gorilla from West and Central Africa	0	0	0	343	118	16	477	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020065	7/7/06	1121		2006	PLoS Pathogens	RA	Live Attenuated B. pertussis as a Single-Dose Nasal Vaccine against Whooping Cough	6	2	6	1945	547	25	2517	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020066	6/30/06	1128		2006	PLoS Pathogens	RA	Listeria monocytogenes Traffics from Maternal Organs to the Placenta and Back	4	3	6	3157	822	29	4008	1	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020067	6/30/06	1128		2006	PLoS Pathogens	non RA	Shield as Signal: Lipopolysaccharides and the Evolution of Immunity to Gram-Negative Bacteria	2	5	10	2419	1157	33	3609	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020068	7/7/06	1121		2006	PLoS Pathogens	RA	Nuclear Retention of Multiply Spliced HIV-1 RNA in Resting CD4+ T Cells	13	11	11	1859	748	29	2636	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020069	7/14/06	1114		2006	PLoS Pathogens	RA	Carrageenan Is a Potent Inhibitor of Papillomavirus Infection	5	9	20	14672	1598	49	16319	0	0	0	0	1	2	0	0	0	0	0	0	0
10.1371/journal.ppat.0020070	7/14/06	1114		2006	PLoS Pathogens	RA	DC-SIGN on B Lymphocytes Is Required For Transmission of HIV-1 to T Lymphocytes	5	8	9	1853	769	25	2647	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020071	7/21/06	1107		2006	PLoS Pathogens	RA	Macrophage Pro-Inflammatory Response to Francisella novicida Infection Is Regulated by SHIP	1	5	4	1674	517	33	2224	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020072	7/28/06	1100		2006	PLoS Pathogens	non RA	New Prospects for Research on Manipulation of Insect Vectors by Pathogens	4	0	10	1993	791	25	2809	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020073	7/21/06	1107		2006	PLoS Pathogens	RA	Molecular Determinants of Ebola Virus Virulence in Mice	5	5	8	2669	950	25	3644	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020076	7/28/06	1100		2006	PLoS Pathogens	RA	Roles of the Host Oxidative Immune Response and Bacterial Antioxidant Rubrerythrin during Porphyromonas gingivalis Infection	8	2	7	1398	393	29	1820	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020077	8/4/06	1093		2006	PLoS Pathogens	RA	CD8+ T-Cell Responses to Trypanosoma cruzi Are Highly Focused on Strain-Variant trans-Sialidase Epitopes	11	7	32	1714	616	21	2351	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020079	8/18/06	1079		2006	PLoS Pathogens	RA	KIR/HLA Pleiotropism: Protection against Both HIV and Opportunistic Infections	19	7	25	1727	698	20	2445	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020080	7/28/06	1100		2006	PLoS Pathogens	non RA	Correction: Listeria monocytogenes Traffics from Maternal Organs to the Placenta and Back	0	0	0	468	170	17	655	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020081	8/18/06	1079		2006	PLoS Pathogens	RA	H-NS Mediates the Silencing of Laterally Acquired Genes in Bacteria	20	25	46	3754	1279	52	5085	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020083	8/25/06	1072		2006	PLoS Pathogens	RA	Cryo-Electron Tomographic Structure of an Immunodeficiency Virus Envelope Complex In Situ	12	23	40	3024	1185	34	4243	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020084	8/18/06	1079		2006	PLoS Pathogens	RA	Toxoplasma MIC2 Is a Major Determinant of Invasion and Virulence	5	8	19	1842	705	30	2577	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020085	8/18/06	1079		2006	PLoS Pathogens	RA	Alpha-Herpesvirus Infection Induces the Formation of Nuclear Actin Filaments	2	3	9	2069	701	22	2792	0	0	0	0	0	1	0	0	0	0	0	0	0
10.1371/journal.ppat.0020086	9/1/06	1065		2006	PLoS Pathogens	RA	Yersinia Has a Tropism for B and T Cell Zones of Lymph Nodes That Is Independent of the Type III Secretion System	0	2	5	1364	540	22	1926	0	0	0	0	2	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020087	8/25/06	1072		2006	PLoS Pathogens	RA	Staphylococcus aureus Redirects Central Metabolism to Increase Iron Availability	4	6	10	2882	919	30	3831	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020088	8/25/06	1072		2006	PLoS Pathogens	non RA	Correction: DC-SIGN on B Lymphocytes Is Required for Transmission of HIV-1 to T Lymphocytes	0	0	0	335	96	13	444	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020090	10/27/06	1009		2006	PLoS Pathogens	non RA	Recent Common Ancestry of Ebola Zaire Virus Found in a Bat Reservoir	2	0	7	3032	1125	19	4176	0	0	0	0	2	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020091	8/25/06	1072		2006	PLoS Pathogens	non RA	The SIV Surface Spike Imaged by Electron Tomography: One Leg or Three?	2	4	5	1555	508	12	2075	0	0	0	0	0	1	0	0	0	0	0	0	0
10.1371/journal.ppat.0020092	9/15/06	1051		2006	PLoS Pathogens	RA	Doxycycline Reduces Plasma VEGF-C/sVEGFR-3 and Improves Pathology in Lymphatic Filariasis	8	4	18	9877	662	29	10568	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020094	10/13/06	1023		2006	PLoS Pathogens	RA	Phylogenetic Relationships of the Wolbachia of Nematodes and Arthropods	5	5	13	2496	841	24	3361	1	0	0	0	1	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020095	9/29/06	1037		2006	PLoS Pathogens	non RA	â€œA Re-Evaluation of M. prototuberculosisâ€ù: Continuing the Debate	2	3	2	1180	380	12	1572	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020096	8/25/06	1072		2006	PLoS Pathogens	non RA	Correction: A Systematic Map of Genetic Variation in Plasmodium falciparum	0	0	0	376	107	13	496	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020097	9/22/06	1044		2006	PLoS Pathogens	RA	Role of AmiA in the Morphological Transition of Helicobacter pylori and in Immune Escape	3	6	17	1685	613	30	2328	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020098	9/29/06	1037		2006	PLoS Pathogens	non RA	A Re-Evaluation of M. prototuberculosis	5	3	5	1132	391	14	1537	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020099	9/29/06	1037		2006	PLoS Pathogens	RA	Assembly and Budding of Ebolavirus	2	4	4	2342	807	24	3173	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020100	9/29/06	1037		2006	PLoS Pathogens	RA	Release of Sequestered Malaria Parasites upon Injection of a Glycosaminoglycan	3	3	6	3355	833	34	4222	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020101	9/29/06	1037		2006	PLoS Pathogens	RA	"Trypanin, a Component of the Flagellar Dynein Regulatory Complex, Is Essential in Bloodstream Form African Trypanosomes"	4	5	8	1091	399	19	1509	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020102	10/13/06	1023		2006	PLoS Pathogens	RA	COPI Activity Coupled with Fatty Acid Biosynthesis Is Required for Viral Replication	8	4	7	1892	679	18	2589	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020103	9/29/06	1037		2006	PLoS Pathogens	non RA	Correction: Alpha-Herpesvirus Infection Induces the Formation of Nuclear Actin Filaments	0	0	0	312	79	9	400	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020104	10/13/06	1023		2006	PLoS Pathogens	RA	Terminal Reassortment Drives the Quantum Evolution of Type III Effectors in Bacterial Pathogens	4	7	18	1554	714	25	2293	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020106	10/27/06	1009		2006	PLoS Pathogens	non RA	"Correction: The Tripartite Associations between Bacteriophage, Wolbachia, and Arthropods"	0	0	0	292	102	14	408	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020107	10/27/06	1009		2006	PLoS Pathogens	RA	Quantitative Membrane Proteomics Reveals New Cellular Targets of Viral Immune Modulators	10	11	5	2451	1054	33	3538	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020109	10/20/06	1016		2006	PLoS Pathogens	RA	RpoS Controls the Vibrio cholerae Mucosal Escape Response	9	12	13	2203	825	38	3066	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020110	10/27/06	1009		2006	PLoS Pathogens	RA	SabA Is the H. pylori Hemagglutinin and Is Polymorphic in Binding to Sialylated Glycans	7	4	17	2711	640	43	3394	1	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020111	10/20/06	1016		2006	PLoS Pathogens	RA	Anthrax Toxin Receptor 2â€“Dependent Lethal Toxin Killing In Vivo	3	4	8	1298	443	15	1756	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020112	10/20/06	1016		2006	PLoS Pathogens	RA	Isolation from Cattle of a Prion Strain Distinct from That Causing Bovine Spongiform Encephalopathy	8	5	21	1959	763	19	2741	0	0	0	0	0	2	0	0	0	0	0	0	0
10.1371/journal.ppat.0020113	10/13/06	1023		2006	PLoS Pathogens	RA	Two Plasmodium Rhomboid Proteases Preferentially Cleave Different Adhesins Implicated in All Invasive Stages of Malaria	8	9	22	2054	752	33	2839	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020114	10/27/06	1009		2006	PLoS Pathogens	RA	IAP-IAP Complexes Required for Apoptosis Resistance of C. trachomatisâ€“Infected Cells	3	4	13	1332	473	20	1825	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020115	11/24/06	981		2006	PLoS Pathogens	RA	A Translocated Bacterial Protein Protects Vascular Endothelial Cells from Apoptosis	6	7	12	2092	667	33	2792	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020116	10/27/06	1009		2006	PLoS Pathogens	RA	EC5S Ubiquitin Complex Is Recruited by KSHV Latent Antigen LANA for Degradation of the VHL and p53 Tumor Suppressors	5	6	12	1195	378	21	1594	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020117	11/3/06	1002		2006	PLoS Pathogens	RA	"Falstatin, a Cysteine Protease Inhibitor of Plasmodium falciparum, Facilitates Erythrocyte Invasion"	5	4	3	2423	885	42	3350	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020118	12/8/06	967		2006	PLoS Pathogens	RA	Cross-Talk with Myeloid Accessory Cells Regulates Human Natural Killer Cell Interferon-Î_ Responses to Malaria	5	6	7	1393	563	26	1982	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020119	11/10/06	995		2006	PLoS Pathogens	RA	Potent Nonnucleoside Reverse Transcriptase Inhibitors Target HIV-1 Gag-Pol	3	1	3	1599	456	17	2072	0	0	0	0	0	2	0	0	0	0	0	0	0
10.1371/journal.ppat.0020120	11/10/06	995		2006	PLoS Pathogens	RA	Direct Inhibition of T-Cell Responses by the Cryptococcus Capsular Polysaccharide Glucuronoxylomannan	5	3	9	1211	360	20	1591	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020122	11/24/06	981		2006	PLoS Pathogens	non RA	"Anthrax, but Not Bacillus anthracis?"	2	0	2	2825	727	24	3576	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020123	11/10/06	995		2006	PLoS Pathogens	RA	A Genomic Approach to Identify Regulatory Nodes in the Transcriptional Network of Systemic Acquired Resistance in Plants	23	16	27	3709	1607	55	5371	0	0	0	0	4	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020124	11/17/06	988		2006	PLoS Pathogens	RA	Epitope Mapping and Topographic Analysis of VAR2CSA DBL3X Involved in P. falciparum Placental Sequestration	7	10	9	1497	528	27	2052	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020125	12/1/06	974		2006	PLoS Pathogens	RA	Stochastic Processes Are Key Determinants of Short-Term Evolution in Influenza A Virus	7	15	8	3776	1136	41	4953	1	0	0	0	1	2	0	0	0	0	0	0	0
10.1371/journal.ppat.0020126	11/24/06	981		2006	PLoS Pathogens	non RA	Dissecting the WRKY Web of Plant Defense Regulators	8	3	13	2077	911	25	3013	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020127	12/1/06	974		2006	PLoS Pathogens	RA	HIV-1 Vpr-Induced Apoptosis Is Cell Cycle Dependent and Requires Bax but Not ANT	3	13	1	1857	502	24	2383	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020128	12/1/06	974		2006	PLoS Pathogens	RA	Endogenous MMTV Proviruses Induce Susceptibility to Both Viral and Bacterial Pathogens	1	4	6	1057	305	22	1384	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020129	12/29/06	946		2006	PLoS Pathogens	non RA	Fungal Invasion of Normally Non-Phagocytic Host Cells	10	4	22	2374	940	31	3345	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020130	12/15/06	960		2006	PLoS Pathogens	RA	NFAT5 Regulates HIV-1 in Primary Monocytes via a Highly Conserved Long Terminal Repeat Site	1	4	1	1127	408	30	1565	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020133	12/29/06	946		2006	PLoS Pathogens	RA	Fz2 and Cdc42 Mediate Melanization and Actin Polymerization but Are Dispensable for Plasmodium Killing in the Mosquito Midgut	2	1	6	1376	366	21	1763	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020136	12/29/06	946		2006	PLoS Pathogens	RA	The Fittest versus the Flattest: Experimental Confirmation of the Quasispecies Effect with Subviral Pathogens	10	5	8	1349	406	15	1770	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0020138	12/29/06	946		2006	PLoS Pathogens	non RA	Correction: Stochastic Processes Are Key Determinants of Short-Term Evolution in Influenza A Virus	0	0	0	241	52	12	305	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0030001	1/12/07	932		2007	PLoS Pathogens	RA	"Delayed Goblet Cell Hyperplasia, Acetylcholine Receptor Expression, and Worm Expulsion in SMC-Specific IL-4RÎ±â€“Deficient Mice"	2	2	2	1332	283	20	1635	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0030002	1/19/07	925		2007	PLoS Pathogens	RA	Effective Post-Exposure Treatment of Ebola Infection	5	5	3	4934	1133	32	6099	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0030003	1/26/07	918		2007	PLoS Pathogens	non RA	Exploitation of Eukaryotic Ubiquitin Signaling Pathways by Effectors Translocated by Bacterial Type III and Type IV Secretion Systems	19	13	28	3794	1952	52	5798	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0030004	1/19/07	925		2007	PLoS Pathogens	RA	In Vitro Derived Dendritic Cells trans-Infect CD4 T Cells Primarily with Surface-Bound HIV-1 Virions	9	18	12	1458	572	23	2053	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0030005	1/12/07	932		2007	PLoS Pathogens	RA	A Mouse-Adapted SARS-Coronavirus Causes Disease and Mortality in BALB/c Mice	5	13	19	1672	576	32	2280	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0030006	1/5/07	939		2007	PLoS Pathogens	RA	Viral and Cell Cycleâ€“Regulated Kinases in Cytomegalovirus-Induced Pseudomitosis and Replication	3	7	3	1597	385	34	2016	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0030007	1/26/07	918		2007	PLoS Pathogens	RA	Insertion Sequenceâ€“Driven Diversification Creates a Globally Dispersed Emerging Multiresistant Subspecies of E. faecium	10	10	7	2670	639	33	3342	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0030008	1/26/07	918		2007	PLoS Pathogens	RA	Constraints to Genetic Exchange Support Gene Coadaptation in a Tripartite RNA Virus	4	2	6	762	221	15	998	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0030009	1/19/07	925		2007	PLoS Pathogens	RA	Neutralizing Antibody Fails to Impact the Course of Ebola Virus Infection in Monkeys	6	2	13	2069	627	28	2724	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0030010	1/26/07	918		2007	PLoS Pathogens	RA	Reconstitution of an Infectious Human Endogenous Retrovirus	9	21	45	3503	1353	48	4904	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0030011	1/26/07	918		2007	PLoS Pathogens	RA	Inhibition of NF-ÎºB Activation In Vivo Impairs Establishment of Gammaherpesvirus Latency	4	7	5	977	369	21	1367	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0030012	2/23/07	890		2007	PLoS Pathogens	non RA	A Veterinary Twist on Pathogen Biology	0	0	2	2419	601	24	3044	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0030013	2/2/07	911		2007	PLoS Pathogens	RA	Environmental Dimensionality Controls the Interaction of Phagocytes with the Pathogenic Fungi Aspergillus fumigatus and Candida albicans	10	3	7	3582	664	50	4296	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0030014	2/16/07	897		2007	PLoS Pathogens	RA	ROP18 Is a Rhoptry Kinase Controlling the Intracellular Proliferation of Toxoplasma gondii	11	7	17	1559	533	21	2113	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0030015	2/9/07	904		2007	PLoS Pathogens	RA	"Newly Synthesized APOBEC3G Is Incorporated into HIV Virions, Inhibited by HIV RNA, and Subsequently Activated by RNase H"	3	19	3	1881	809	26	2716	1	0	0	0	2	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0030016	2/16/07	897		2007	PLoS Pathogens	non RA	The Toxoplasma Kinase ROP18: An Active Member of a Degenerate Family	1	1	1	1151	368	18	1537	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0030017	2/23/07	890		2007	PLoS Pathogens	RA	A New Inhibitor of Apoptosis from Vaccinia Virus and Eukaryotes	0	1	1	1988	631	22	2641	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0030018	2/2/07	911		2007	PLoS Pathogens	RA	Antifungal Chemical Compounds Identified Using a C. elegans Pathogenicity Assay	9	2	6	3783	1092	32	4907	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/journal.ppat.0030020	2/16/07	897		2007	PLoS Pathogens	RA	Characterization of a Structural Intermediate of Flavivirus Membrane Fusion	1	4	9	1485	610	21	2116	0	0	0	0	1	0	0	0	0	0	0	0	0
